1599151,5560
4324088,5560
27441121,5560
2734182,5560
27546098,5560
18069188,5560
4622609,5560
2416064,5560
18403824,5560
10967510,5560
2100564,5560
22423082,5560
3928902,5560
33366382,5565
38867,5565
462292,5569
19244865,5569
10604706,29365250
205963,29365250
17094917,5595
819,5625
10709325,5625
2517120,5636
3723999,5636
6598868,5660
24755503,5660
15926737,8394418
16157638,8394418
44000418,8394418
3214406,5750
40714537,4199991
30012101,4199991
29867504,4199991
30356567,4199991
22673410,4199991
30347216,4199991
34778232,4200088
18386037,5898
8279795,5917
6059091,5921
6059115,5921
28589709,5921
6060573,5921
1817275,41948603
389517,25171650
1114718,25171650
1461961,25171650
16774748,5958
8259719,5961
2696306,5975
23481345,6027
2988101,6028
189840,6088
850754,41948499
4118816,41948499
6899875,6114
7477459,6132
24876442,6152
30230210,6152
15992807,6160
3444030,6164
4056288,6164
4046291,6164
9377198,4200555
253476,6269
2021748,6269
31585049,4200652
4434819,6321
8514,6321
21310764,6345
690903,6345
4164482,6345
23208847,6358
26562208,6358
27701466,6358
24218948,6403
31947569,6403
22864103,6403
11072557,6441
747755,6446
23322482,6446
35545444,6505
7691631,6508
376635,6511
30900619,6515
3187107,12589499
18821232,12589499
44681070,6528
39152554,6528
27196756,6534
286561,6556
2651887,6556
8864000,29366386
8331069,6588
8359417,6588
7887589,6588
26850443,4200835
24532930,6631
29629333,6635
3952588,41950059
30132438,6753
9215613,6810
10270250,6820
29028775,6820
12601374,6820
11195700,6820
843689,33560744
29048566,6830
20549706,6843
39179307,6843
2060910,6848
4878446,6886
1189703,29367086
15452919,6915
136198,12590052
130959,12590052
79609,12590052
40300704,6969
31914432,7069
1492141,7089
31533073,4201347
44415312,8395595
22760436,8395595
23665322,7171
29511303,7171
31404980,7171
20445947,7171
20486959,7171
29538326,4201548
11278759,7202
31076984,7208
460078,7208
32405591,7208
24195339,7208
18845024,7208
33365230,8395955
36534747,8395955
2833537,7288
14298729,7312
1172597,7371
873328,7396
33837371,7396
8314721,7469
37249029,7469
40528934,7469
9788097,7469
6458428,7469
2868312,7469
38423498,7469
19173345,7469
4752317,7469
10952487,33562436
378162,37756690
8080614,7543
7590028,7543
940250,41951228
17701740,7548
20873467,7548
14225208,7574
31300058,7574
21449162,7574
44507675,12590451
5114248,25173064
7828354,7708
29026656,7708
10312435,7708
3193843,7740
24893226,7757
24250009,7763
36955435,12590752
23222325,7791
32880316,7791
27786022,7821
31226069,7821
22064707,7821
25889694,7821
28051641,7821
461209,7821
26124079,7821
26502961,7821
25970347,7821
147621,7821
26878257,7821
29195280,7821
28054380,7821
27884008,7821
1035853,7821
26316501,7821
2270185,7821
843712,7821
20538228,7821
26231745,7821
26826692,7821
3383760,7821
21389091,7821
26881394,7821
28049860,7821
26553060,7821
12736575,7821
21640602,7844
4206953,7844
26091156,7844
23865131,7907
1994469,7907
8231964,41950308
9395380,7926
6041301,7935
22108131,7965
6126775,7965
23562706,7974
23830684,7974
21609510,7974
6650539,7993
9377198,4202259
30315718,8049
43056037,8049
791720,8065
14589493,8065
1461498,8132
33352201,8161
12479555,8161
1476179,8169
21267188,8233
26239427,8233
36944621,8317
1344415,4202699
16703726,8346
54260,8393
11667865,8445
15062869,8445
10270250,8445
22046023,8445
14133680,8448
26648250,8499
34918811,8499
108289,8500
3444030,8500
15090814,8500
4056288,8500
24732433,8500
33154445,8500
108278,8500
53281,8514
9945265,8514
1204301,8514
1773690,8514
73826,8514
1315101,8514
3277178,8514
1478976,8514
557395,8514
10514885,8514
876920,8514
1728926,8514
688553,8514
8126891,8514
3949031,8514
1954350,8514
1270317,8514
5079556,8514
8655384,8514
1491642,8514
598891,8514
643967,8514
5362640,8514
8078272,8514
1131536,8514
4539476,8514
6284396,8514
7685133,8514
4617414,8514
10523771,8514
2004218,8514
5293338,8514
4265415,8514
1025564,8514
6329898,8514
2778689,8514
7599627,8514
6325996,8514
5629589,8514
50894,8514
5457539,8514
5597047,8514
1930,8514
6731649,8514
129002,8514
9062545,8514
4335742,8514
8517673,8514
10483762,8514
7587991,8514
198900,8514
5142857,8514
1222916,8514
8317250,8514
6682918,8514
8567270,8514
11581909,8514
5085642,8514
1657389,8514
1505907,8514
498298,8514
916311,8514
5499703,8514
8043276,8514
125879,8514
3865573,8514
10074992,8514
7859217,8514
785541,8514
5897374,8514
654607,8514
7871817,8514
367959,8514
1842626,8514
4505008,8514
5959235,8514
5234286,8514
2653709,8514
4099698,8514
462417,8514
5180966,8514
1830504,8514
2436696,8514
1109648,8514
6065869,8514
147111,8514
245443,8514
10723216,8514
2096961,8514
1757078,8514
1421211,8514
925569,8514
6971336,8514
1789893,8514
2760652,8514
1034,8514
3124,8514
4335742,8514
6321,8514
199,8514
11493,8514
5402,8514
277819,8514
59744,8514
987638,8514
55829,8514
1529387,8514
350807,8514
2394703,8514
621238,8514
26328,8514
47848,8514
2415484,8514
10076,8514
833383,8514
3948,8514
354185,8514
5356517,8514
28208222,8529
13960310,8552
4524181,8397290
29857799,8397290
25880891,8397290
31524768,8397290
40508605,8397290
16173933,8556
38793818,8588
43447626,8599
2723436,8701
2508083,8701
31744378,8701
2737881,8701
5096124,8701
15974409,8701
6388572,8701
25880891,8397447
31524768,8397447
40508605,8397447
29028775,8397447
13003799,8738
8859285,8739
8921879,8752
2649031,8752
22767401,8752
1801829,8752
41654421,12591759
7112921,8791
43103671,8810
14484789,8810
1617268,8810
31569945,8810
29666301,8810
11780463,8810
38873363,12591693
39070790,12591693
41720064,12591693
25880891,8397343
31524768,8397343
40508605,8397343
9504214,8397343
29028775,8397343
32915219,8874
35088769,8874
12706223,8874
29857799,8397364
25880891,8397364
31524768,8397364
40508605,8397364
29028775,8397364
25672116,8896
38797396,8898
12688822,8926
17171710,8926
13641565,8926
41428009,8934
40364794,8934
17985744,9018
599695,9023
34628321,9023
27249479,12592005
9390430,9030
19244865,9030
309009,9030
108125,9030
8951482,37757202
784060,37757202
3511620,4203464
35185,4203464
1701699,4203464
4681328,9230
5349565,9230
44123730,8397980
42039393,12592256
28010924,9287
24805143,9319
9171101,9332
31908146,9332
8540529,9332
86850,9370
404605,20981165
7484926,9458
32454786,9458
34654892,9557
3642931,9582
1234714,9582
3569633,9582
14421569,9582
14592316,9582
308770,9582
10649374,9582
16072585,9582
31918746,9582
246644,9633
24592192,9650
22767401,9736
2649031,9736
4213386,9766
17378009,9766
24017997,9792
9746477,9792
10100635,9794
4524181,8398535
25880891,8398535
31524768,8398535
9504214,8398535
40508605,8398535
29028775,8398535
2470152,37757966
26874199,9832
3809985,9868
130013,9868
1341245,41952293
1844251,9906
41859383,12592754
23221080,9955
25763415,9955
19845168,9955
1037232,9975
123299,9980
292,9980
12472860,9993
4524181,8398734
25880891,8398734
31524768,8398734
40508605,8398734
9504214,8398734
29028775,8398734
4606342,10006
23221080,10042
19845168,10042
25763415,10042
19857390,10064
8884773,10064
6192954,10064
8255227,10064
10238423,10064
13295877,10064
19826689,10064
21730553,10064
8514,10076
9945265,33564006
2560096,33564006
4427787,33564006
917575,33564006
8346,33564006
219289,33564006
1190072,33564006
7067870,33564006
4710575,33564006
3117356,33564006
1315101,33564006
8477,33564006
616767,33564006
944459,33564006
164214,33564006
2177366,33564006
1386940,33564006
3213697,33564006
7702985,33564006
8407370,33564006
1681896,33564006
5544532,33564006
3488360,33564006
7795202,33564006
4123209,33564006
164472,33564006
143999,33564006
1661587,33564006
5618429,33564006
66243,33564006
1522389,33564006
105168,33564006
2656965,33564006
1430279,33564006
639771,33564006
572196,33564006
2747165,33564006
5499703,33564006
2018167,33564006
1217404,33564006
576385,33564006
43930,33564006
3802023,33564006
1139621,33564006
398285,33564006
3267539,33564006
2444240,33564006
1072168,33564006
29782,33564006
1160305,33564006
6710303,33564006
470138,33564006
4617414,33564006
525506,33564006
7570744,33564006
2368856,33564006
165283,33564006
570797,33564006
1078718,33564006
9766,33564006
3536482,33564006
564822,33564006
1027737,33564006
587438,33564006
2772730,33564006
7218875,33564006
61150,33564006
636651,33564006
3950390,33564006
5132125,33564006
2451426,33564006
77769,33564006
849915,33564006
29782,33564006
219289,33564006
406946,33564006
164472,33564006
4644601,33564006
20553267,10111
80571,10120
15269878,10122
5130966,10128
212862,10128
168370,10135
29857799,8398657
31524768,8398657
25880891,8398657
29028775,8398657
1672786,29369874
1491435,29369874
31524768,8398675
25880891,8398675
40508605,8398675
29028775,8398675
38940069,8398690
32681116,8398690
24322737,10217
24322390,10217
31524768,8398704
25880891,8398704
40508605,8398704
29028775,8398704
711582,10225
30953709,10225
2513151,10225
4524181,8398713
25880891,8398713
31524768,8398713
40508605,8398713
29028775,8398713
8681349,10236
8314153,10236
33945,10236
42450835,10246
5400018,10247
35209738,12593366
35798732,12593366
29994627,10308
1366239,10308
2142701,10308
117646,10308
1255356,10308
26810791,10308
474869,10401
35715058,10406
25227902,10422
32621097,10436
37793162,10444
32970324,10465
32970179,10465
17672169,10502
37974082,10544
37974276,10544
12296490,10544
10969551,10544
20482496,10544
36800456,10544
37200012,10544
8711353,10544
47673548,12593655
15217919,10598
36709806,10598
15155534,10598
15606549,10598
12797939,10602
43830564,10602
1936391,10602
6498492,10632
19260,10664
19360616,10666
6576255,29370487
2310160,29370487
1536145,29370487
1093808,29370487
35017,29370487
2189610,29370487
45346,29370487
749864,29370487
616767,29370487
944459,29370487
168265,29370487
47439,29370487
49515,29370487
1907044,29370487
29062,29370487
1089927,29370487
80306,29370487
1462701,29370487
5544532,29370487
9067177,29370487
13304454,29370487
936529,29370487
2323027,29370487
1776278,29370487
934580,29370487
1057490,29370487
391910,29370487
2085622,29370487
240368,29370487
7959397,29370487
408385,29370487
4121510,29370487
43930,29370487
956,29370487
8475488,29370487
1446897,29370487
900140,29370487
590904,29370487
5368881,29370487
144518,29370487
3204,29370487
3209,29370487
283819,29370487
1678560,29370487
68859,29370487
699636,29370487
3382565,29370487
1574147,29370487
705860,29370487
912729,29370487
1680704,29370487
294235,29370487
320915,29370487
56767,29370487
103882,29370487
1842626,29370487
3556,29370487
30208,29370487
19982,29370487
853522,29370487
175652,29370487
4101720,29370487
421486,29370487
1459834,29370487
163447,29370487
1943188,29370487
134795,29370487
278153,29370487
388761,29370487
8549957,29370487
816895,29370487
691952,29370487
1574656,29370487
188188,29370487
48936,29370487
5875574,29370487
145225,29370487
601961,29370487
1013641,29370487
1738682,29370487
3684236,29370487
77769,29370487
5678977,29370487
39555400,10764
44604205,10764
34150089,10828
36538034,10828
940042,25177037
6353941,25177037
130013,10871
49515,10898
66801,10898
1365941,8399379
18756054,10988
13916184,10988
30991371,10988
14035086,10988
25012772,10988
31634194,10988
30173439,10988
8887381,29371189
3067060,29371189
15111821,10999
22866768,10999
18489736,10999
6774018,11019
3723999,11019
34817922,11019
968267,29371088
55289,29371088
1081565,29371088
8609125,11074
23981022,11095
24592192,11156
2084802,11160
12256376,11214
13220460,11214
32353854,11214
16147933,11236
18216402,11287
11901464,11287
1584552,11298
28468531,8400043
6749378,11321
24181763,11321
17126406,11350
20208662,11367
55434,29371739
4234131,29371739
7043831,29371739
2543935,11428
4186141,11428
705634,11428
4473385,11428
4783310,11438
20642589,11438
711582,11440
2513151,11440
30953709,11440
19924579,11467
30057670,11487
38107691,11487
8514,11493
36541285,11493
9164756,11499
1308435,11504
26786022,11504
8459094,25177221
11007313,11529
37926536,11529
23874177,11544
34452469,11567
21120074,11567
9252013,11602
1827728,4205862
160985,4205862
605143,4205862
39270107,11650
30288112,12594504
25092941,4206028
26121818,4206028
37079565,4206028
29035203,11674
15475337,11677
32997061,11734
40203679,11734
22553797,11734
33911929,8400547
36002602,8400547
3208034,41954475
27034717,11869
36381025,11869
7202769,11869
25714588,8400627
31274849,4206307
22820193,11945
21055916,11945
26865152,4206319
172966,8400509
28535120,12072
24810492,12072
26194951,12072
26201730,12072
28534850,12072
23050594,12072
328359,16789051
904790,16789051
43036442,12100
28242126,12100
29941153,12100
29311555,12100
5621246,12112
34357242,12117
19867319,12117
37598169,12124
54884,16789090
14709,16789090
208954,16789090
38429476,12163
26588107,12163
38428276,12163
32033046,4206549
11088135,12192
6348303,12192
34441006,12271
4858013,12283
692270,12301
614070,12301
2142701,12301
38058389,12301
2147447,12301
107872,12301
538746,12301
5201851,12301
27189598,12424
4739298,12424
43660543,12431
7238422,8400941
3720567,12483
526028,12512
30744804,12528
168370,12584
203666,12584
7844,4206953
1864233,8401344
28554695,12631
5875200,12637
3016562,12637
31795341,12637
22767401,12637
1801829,12637
19406251,12637
8921879,12637
9399334,12637
14089735,12637
2649031,12637
27559766,12637
97087,33567586
3619277,12665
8154497,12671
15510254,12686
15510233,12686
28108305,4207017
953865,12780
21387077,8401561
42492516,4207230
33684818,12949
11290232,13026
557980,13041
16096528,13122
24548800,13122
104937,13192
791453,41955595
23916,13196
18369312,13208
40508605,13243
1257084,13327
4878446,13337
16411534,13347
4302167,13347
15062869,13352
29146289,13387
30422535,13387
1918677,13423
1725847,13423
2242689,13423
43423390,13445
7551773,13445
25033964,13445
34989868,13445
23461240,13474
13159372,13490
2080922,13516
15115183,13516
4106792,13529
24722154,13575
15884166,13584
44462,13584
33423911,8402329
16100959,8402398
16977759,8402398
16097563,8402398
24061226,13692
17530284,13692
15460666,13692
21611069,13692
324747,13700
7048939,13765
4857740,13791
27508805,13806
26487064,13883
23151,4208139
32344042,13906
43323253,13915
43323246,13915
1889544,13969
30371889,14025
34855506,14041
5561238,14088
32766207,14113
25067518,14142
26794168,14142
21419780,14142
10927170,14142
13439762,14142
14712850,14169
17089728,14169
7853264,14172
915160,14172
29925401,14241
29715441,14241
28927510,14254
34396268,14287
26963583,14287
31009853,14287
6192954,14287
31256533,14287
31654958,14287
28664922,14287
24135361,14287
31320841,14287
31316356,14287
30530410,14287
3654364,14304
6941987,14330
8452115,14330
27823188,14330
8331935,14349
41097022,14364
14158701,41958054
4681328,14387
5349565,14387
73684,14507
4118751,29374766
1059826,29374766
165325,29374766
32146399,4208821
22582464,14610
13367144,14610
7204315,14612
25181715,14615
2907031,14644
1059291,14672
3409083,14672
1759883,14672
1095228,14672
2039147,14672
1141608,14672
14929821,14672
35084599,14677
819,12597670
6593685,14709
16789090,14709
2340549,14750
7562938,14750
24612327,14750
85957,20986101
85041,20986101
2267554,14821
2267558,14821
29819567,4209077
2620870,46151823
6525926,46151823
390379,46151823
1867464,46151823
30359016,14948
29207747,14948
27732913,14953
45427295,14976
29132876,14984
20292624,14984
29132770,14984
20445947,14993
26529021,15064
23059575,15074
6902547,20986795
178181,33569135
223396,33569135
426153,33569135
118992,33569135
4710575,33569135
3541185,33569135
4247737,33569135
71972,33569135
4221188,33569135
1460573,33569135
90512,33569135
82371,33569135
47652,33569135
272929,33569135
172611,33569135
2572987,33569135
211613,33569135
1866448,33569135
2284279,33569135
10152572,33569135
27429,33569135
3306263,33569135
8090437,33569135
353158,33569135
14951206,33569135
1946610,33569135
1276957,33569135
801839,33569135
2059311,33569135
7298095,33569135
44164,33569135
3204,33569135
1361086,33569135
1135779,33569135
4105448,33569135
138476,33569135
4091190,33569135
214288,33569135
3099999,33569135
570797,33569135
521669,33569135
415199,33569135
7099792,33569135
1324616,33569135
218738,33569135
1746532,33569135
1207959,33569135
474775,33569135
276118,33569135
1910405,33569135
9906,33569135
1423068,33569135
2101043,33569135
1222492,33569135
1218433,33569135
2328496,33569135
5162963,33569135
1660804,33569135
735188,33569135
1641148,33569135
8664152,15225
1451352,15225
20794806,15226
1905781,15237
32972376,15237
22001913,15348
5076191,25180795
9504100,25180795
8490075,25180795
25369506,15363
24788630,4209733
8319391,29375948
7825137,29375948
4150545,29375948
6819882,25181584
597582,25181584
9043934,25181584
4374603,25181584
29248556,15482
512295,15482
13091821,15482
512298,15482
26539394,12598342
34239770,15551
16419337,15566
9252533,15566
16366081,15566
37883230,15566
4127674,15606
23967495,4210004
460078,15655
31985425,15655
24195339,15655
38678640,8404404
37087434,8404404
46952567,15713
19141754,15725
14646304,15750
40539602,15758
4368075,15836
4368072,15836
4368222,15836
4368244,15836
34725542,15836
33876701,15836
4368160,15836
11206255,15870
18294,15870
9992330,15889
27395761,15889
12310030,15889
16630147,15889
25656802,15934
232161,16793428
5958748,33569888
8266573,16004
9451481,16004
13142126,16032
36994754,16032
27233287,16061
12418999,16184
22002113,16184
8255227,16205
10238423,16205
13295877,16205
13439661,16205
8884773,16205
6686858,16205
19826689,16205
21730553,16205
30100099,16207
14615,25181715
10952487,33570206
25838887,16321
36244010,12599056
37779413,12599056
1393668,16793330
74384,20987583
332994,20987583
67641,20987583
33226509,16392
39440287,4210802
38802917,8404992
28259593,4210929
19217,41960013
460525,41960013
13384052,4210841
4648505,4210841
5179099,16614
25922479,4210866
32730682,4210866
25929085,4210866
10217788,16649
44433064,16672
6386297,41960364
107872,16700
538746,16700
3214406,16724
5532313,16726
13203894,16733
17258847,16747
3769702,16768
22946859,16780
15199961,16780
3989388,16798
4743255,16798
791640,16825
26970115,16860
27980281,16893
48026879,16893
36959143,16902
29378455,16902
7796339,16794397
7663987,16794397
916038,16794397
4656726,16794397
2864449,16794397
11411284,16794397
12261928,16926
1918677,16928
6677741,16928
2472984,16928
9891249,16944
23357588,17011
32252455,17011
2322305,29377344
26507037,17034
28200583,17034
35726310,17034
24195339,17034
484452,8405629
98855,8405629
8255586,8405629
680356,41959825
13739356,17229
17951217,17229
10037542,17229
31646449,17307
29677079,17307
1613345,17328
20886151,17347
44737633,17347
20570322,17347
24998407,17363
7087367,16794324
7087367,16794338
7087367,16794343
4228254,17435
19569929,17435
16283154,17435
24250009,17502
6599242,17520
321278,17535
3228363,17535
23445209,17535
41817203,17565
46062862,12600416
39468251,17586
39467929,17586
41755047,17586
31952664,17586
1460175,17589
27193779,17607
19257170,17607
20460946,17607
24951510,17607
15426083,17607
35649,17612
1763752,8406138
4046953,8406138
1576054,8406138
36253173,12600775
2508768,17679
3077654,17679
16286131,17722
16333588,17738
6452529,17789
7087367,16794766
13217744,37767120
7087367,16794777
7763363,17825
302322,17825
14537911,17825
33323353,17865
44124635,17865
289310,29377557
3256309,25183328
727310,25183328
3494751,25183328
859298,25183328
9158620,25183328
1740899,25183328
6946929,25183328
4063875,25183328
43347746,8406667
732593,17945
5198895,17947
6676710,17947
16109206,17950
16107249,17950
28085045,17950
20460946,17978
24951510,17978
15426083,17978
10045175,17978
19257170,17978
10975056,17978
16902,29378455
479538,29378455
7333422,29378481
2359092,29378481
5933222,46154932
8280151,37766505
7580015,37766505
2035393,18237
4511595,18237
20967866,18276
4622609,18276
5762827,18276
2416064,18276
2331534,18276
16176198,18276
5615141,18276
2898846,18276
1996077,18276
2100564,18276
1599151,18276
4324088,18276
3928902,18276
15870,18294
29463371,18297
29364928,18304
28965387,18304
29480053,18304
34197833,18315
817345,18315
734934,18315
10081651,18315
16322464,18439
2262874,18524
9250933,18532
20515,18639
34347262,18653
317464,12601374
9945265,12601374
96356,12601374
2580555,12601374
3663941,12601374
200876,12601374
118992,12601374
727262,12601374
288977,12601374
1888491,12601374
1315101,12601374
14610,12601374
1222916,12601374
452899,12601374
1997108,12601374
5761298,12601374
313677,12601374
8567270,12601374
645472,12601374
29062,12601374
10632,12601374
1935767,12601374
33324,12601374
1954350,12601374
266822,12601374
6373941,12601374
2644563,12601374
742056,12601374
737958,12601374
588473,12601374
8940086,12601374
1895119,12601374
2288388,12601374
512821,12601374
435029,12601374
1209159,12601374
119645,12601374
1280922,12601374
3802023,12601374
5336049,12601374
322486,12601374
4514727,12601374
52241,12601374
4539476,12601374
318489,12601374
975906,12601374
791678,12601374
